*********************************************
*   Spectrum of j=11 model in the format:
* 
*   R-charge    Energy  Spin
* 
*   for R < 0 and j_z = 0.  The energy is in
*   units of the coupling.
* 
*   (Other sectors can be gotten from 
*   charge conjugation and SO(3) symmetry.)
*********************************************


-23/6	23/3	0
-1/2	0.3739521458555828	39
-1/2	0.35826094057483715	39
-1/2	0.3449284081616497	39
-1/2	0.3414397310334607	39
-1/2	0.3349693339987425	39
-1/2	0.33386241900734603	39
-1/2	0.3176781910151476	39
-1/2	0.3021640975784976	39
-1/2	0.2904400023398921	39
-1/2	0.2712529600466951	39
-1/2	0.25434370386210503	39
-1/2	0.2520087393641006	39
-1/2	0.2322925819644297	39
-1/2	0.23023020874825306	39
-1/2	0.21822238735694555	39
-1/2	0.20192306936223758	39
-1/2	0.20150869481585687	39
-1/2	0.18480293429092853	39
-1/2	0.18442854062959668	39
-1/2	0.15367169279488735	39
-1/2	0.13714617405639729	39
-1/2	0.12651946545156534	39
-1/2	0.12338641737369471	39
-1/2	0.12304612475782051	39
-1/2	0.11270542719648802	39
-1/2	0.10396358807338402	39
-1/2	0.0942472131428076	39
-1/2	0.09178590484589222	39
-1/2	0.0709225817481638	39
-1/2	0.06834938591782702	39
-1/2	0.06095336259750184	39
-1/2	0.05638705817909795	39
-1/2	0.04507313354406506	39
-1/2	0.04406450589522137	39
-1/2	0.03537408212287119	39
-1/2	0.03377656538214069	39
-1/2	0.023801525097951526	39
-1/2	0.022658476496872026	39
-1/2	0.018551034489064477	39
-1/2	0.017651460253546247	39
-1/2	0.012514212910900824	39
-1/2	0.008965711745986482	39
-1/2	0.005583974427281646	39
-1/2	0.0022407198630389757	39
-1/2	0.000979739703325322	39
-1/2	0.0002877462211472448	39
-1/2	3.784976052626007	38
-1/2	3.763202034017013	38
-1/2	3.650394737094757	38
-1/2	3.565165837870154	38
-1/2	3.5198678262677277	38
-1/2	3.501173045653559	38
-1/2	3.4847774858099	38
-1/2	3.3647979680354183	38
-1/2	3.3642159153314424	38
-1/2	3.2524636949056003	38
-1/2	3.238245288019243	38
-1/2	3.1820755309854576	38
-1/2	3.172216693579685	38
-1/2	3.06897987062257	38
-1/2	3.0365918913812493	38
-1/2	3.0030345493178174	38
-1/2	2.998143181164778	38
-1/2	2.986843678620062	38
-1/2	2.9303260777342075	38
-1/2	2.89960069386143	38
-1/2	2.889700413146784	38
-1/2	2.872375753126107	38
-1/2	2.810696558579366	38
-1/2	2.78906335758802	38
-1/2	2.7516349426114175	38
-1/2	2.748701618551422	38
-1/2	2.72363111926461	38
-1/2	2.683564310460497	38
-1/2	2.673729672904301	38
-1/2	2.6720517199210008	38
-1/2	2.6614494322784594	38
-1/2	2.6493748208486068	38
-1/2	2.638917409502028	38
-1/2	2.58839787404213	38
-1/2	2.5562363411190745	38
-1/2	2.5534148957085563	38
-1/2	2.4856015621662664	38
-1/2	2.477038246255688	38
-1/2	2.47635322392307	38
-1/2	2.4550663522531977	38
-1/2	2.4513244562731415	38
-1/2	2.4220530060883902	38
-1/2	2.4186907978219097	38
-1/2	2.380283800612233	38
-1/2	2.365208098603034	38
-1/2	2.3565689767856384	38
-1/2	2.3378475013305433	38
-1/2	2.3358116978743055	38
-1/2	2.3162941621303617	38
-1/2	2.3154950967873447	38
-1/2	2.292541352650005	38
-1/2	2.2825167037044594	38
-1/2	2.232008932463941	38
-1/2	2.2213248420594027	38
-1/2	2.1888375092385104	38
-1/2	2.183766688736796	38
-1/2	2.160291177635372	38
-1/2	2.159730030958599	38
-1/2	2.1503221826060326	38
-1/2	2.1260896748535743	38
-1/2	2.1156028677651193	38
-1/2	2.095087179724942	38
-1/2	2.0763896349853894	38
-1/2	2.0652529139479157	38
-1/2	2.0593515752989333	38
-1/2	2.03954953878565	38
-1/2	2.034037629255181	38
-1/2	2.0128776682067837	38
-1/2	1.9978103701178043	38
-1/2	1.9899149118646164	38
-1/2	1.9897324544035655	38
-1/2	1.973594976207096	38
-1/2	1.9608551154851739	38
-1/2	1.9543658924812917	38
-1/2	1.9493848041929596	38
-1/2	1.9247831731045153	38
-1/2	1.917843771920161	38
-1/2	1.8942012618717854	38
-1/2	1.884374319899507	38
-1/2	1.8792226193254464	38
-1/2	1.8730228773747513	38
-1/2	1.870344499089697	38
-1/2	1.8515263246154063	38
-1/2	1.8348006025480572	38
-1/2	1.8250279555868474	38
-1/2	1.815665398928104	38
-1/2	1.7982669466473453	38
-1/2	1.7934736825736763	38
-1/2	1.7762268922633666	38
-1/2	1.7615201977241668	38
-1/2	1.7486323581870238	38
-1/2	1.7428734698587505	38
-1/2	1.7180348748588585	38
-1/2	1.6915230467784568	38
-1/2	1.6828685403306736	38
-1/2	1.6819048348334036	38
-1/2	1.6770244099607226	38
-1/2	1.6768327320678509	38
-1/2	1.655148015350278	38
-1/2	1.6502402236728813	38
-1/2	1.6395229143054166	38
-1/2	1.6102599877558532	38
-1/2	1.5975100717878377	38
-1/2	1.5876883174896648	38
-1/2	1.5841750568397401	38
-1/2	1.566863169085991	38
-1/2	1.5514802067809796	38
-1/2	1.5233911944196734	38
-1/2	1.5162829125620192	38
-1/2	1.5151842709310586	38
-1/2	1.5058699379696918	38
-1/2	1.4974963581298653	38
-1/2	1.4870997269972577	38
-1/2	1.4685962257863139	38
-1/2	1.4531854005617788	38
-1/2	1.452126731917815	38
-1/2	1.4323251484456705	38
-1/2	1.4253475001532934	38
-1/2	1.4228950046090176	38
-1/2	1.4062422544593574	38
-1/2	1.4039706029034278	38
-1/2	1.4001068292709533	38
-1/2	1.3942389819967502	38
-1/2	1.3780810375101282	38
-1/2	1.373099606593314	38
-1/2	1.3707874376123073	38
-1/2	1.3670659736053494	38
-1/2	1.3383988923815195	38
-1/2	1.3368597058470186	38
-1/2	1.3307756299109315	38
-1/2	1.3299695963687554	38
-1/2	1.3237523800453346	38
-1/2	1.2879772610867803	38
-1/2	1.2659941434903885	38
-1/2	1.253846696432447	38
-1/2	1.241898256692366	38
-1/2	1.239195370417292	38
-1/2	1.23692838912757	38
-1/2	1.2274590383385657	38
-1/2	1.2089788860503177	38
-1/2	1.2087639458222839	38
-1/2	1.1977898773729976	38
-1/2	1.1873749207697983	38
-1/2	1.1789206301182276	38
-1/2	1.1690009327830921	38
-1/2	1.1598600279357925	38
-1/2	1.1363730660450528	38
-1/2	1.133605629856902	38
-1/2	1.1171230298314185	38
-1/2	1.1062676801229827	38
-1/2	1.1048344400405767	38
-1/2	1.0951244004936598	38
-1/2	1.0889586021839932	38
-1/2	1.0694786520398338	38
-1/2	1.069185562293569	38
-1/2	1.0622468903820845	38
-1/2	1.0558494085198618	38
-1/2	1.0235433318957803	38
-1/2	1.0220094135838735	38
-1/2	1.0097105970271514	38
-1/2	0.9792099512451387	38
-1/2	0.9779860187663871	38
-1/2	0.9620944479283935	38
-1/2	0.9575235149859509	38
-1/2	0.9294916266553628	38
-1/2	0.9125726749989553	38
-1/2	0.8965060126356548	38
-1/2	0.8909057288619806	38
-1/2	0.8829953750282584	38
-1/2	0.8766773478091636	38
-1/2	0.8498075504321605	38
-1/2	0.8347517786060052	38
-1/2	0.8313997055447544	38
-1/2	0.8151621784054441	38
-1/2	0.8054384240203945	38
-1/2	0.7994859961836482	38
-1/2	0.7945439512659505	38
-1/2	0.7663228945420997	38
-1/2	0.7541247161971114	38
-1/2	0.7416546175409167	38
-1/2	0.733510346388357	38
-1/2	0.717531171747396	38
-1/2	0.7100610916713777	38
-1/2	0.7016760092665209	38
-1/2	0.681724233647401	38
-1/2	0.6687937227579823	38
-1/2	0.6647505397231726	38
-1/2	0.6329184711830749	38
-1/2	0.6278336608120298	38
-1/2	0.626457589049096	38
-1/2	0.6067387330331258	38
-1/2	0.602206020088488	38
-1/2	0.5959641039808048	38
-1/2	0.5751767641922925	38
-1/2	0.561637203743885	38
-1/2	0.5539551882757223	38
-1/2	0.535422378576186	38
-1/2	0.5295750209370453	38
-1/2	0.5168918525087065	38
-1/2	0.5102949793108564	38
-1/2	0.4875866105539899	38
-1/2	0.4825887062579568	38
-1/2	0.47578591273122584	38
-1/2	0.466747007543745	38
-1/2	0.4641194373725739	38
-1/2	0.4466064444386575	38
-1/2	0.44177445982859354	38
-1/2	0.4220075324519712	38
-1/2	0.41959467281776597	38
-1/2	0.4183900458738208	38
-1/2	0.4001449537863664	38
-1/2	0.38933433668353246	38
-1/2	0.3788673973795085	38
-1/2	0.36098371931075235	38
-1/2	0.33876410251832567	38
-1/2	0.3337281171225186	38
-1/2	0.31246759639907395	38
-1/2	0.30428313002266805	38
-1/2	0.28258844561787555	38
-1/2	0.2761119262831926	38
-1/2	0.26471610533917556	38
-1/2	0.2607643733972509	38
-1/2	0.24297705279968795	38
-1/2	0.2330846592412854	38
-1/2	0.22352956388203893	38
-1/2	0.21335387356157298	38
-1/2	0.19857783237603144	38
-1/2	0.1919184507787577	38
-1/2	0.18492774578771787	38
-1/2	0.18389650330209406	38
-1/2	0.17874148984992644	38
-1/2	0.1618007171273348	38
-1/2	0.1336293011700036	38
-1/2	0.1252695531147765	38
-1/2	0.12303903460633592	38
-1/2	0.11393924237199826	38
-1/2	0.10952597399591468	38
-1/2	0.10602678328359616	38
-1/2	0.09219150147328037	38
-1/2	0.0875241069115873	38
-1/2	0.06785380027940846	38
-1/2	0.06590006600526976	38
-1/2	0.06515858262355323	38
-1/2	0.03863682521841838	38
-1/2	0.03364557112581679	38
-1/2	0.029806624530465342	38
-1/2	0.024834430838382104	38
-1/2	0.021540498728427337	38
-1/2	0.01662120485707419	38
-1/2	0.01635595242260024	38
-1/2	0.011383721266611246	38
-1/2	0.008381219264265383	38
-1/2	0.008331850109243533	38
-1/2	0.0007672509163967334	38
-1/2	0.0005859684279130306	38
-1/2	0.0005672841652994975	38
-1/2	0.00010631394252413884	38
-1/2	3.858834826398379	37
-1/2	3.784669428907364	37
-1/2	3.781682538752648	37
-1/2	3.725399626240687	37
-1/2	3.6630933062770055	37
-1/2	3.62532984779682	37
-1/2	3.5532864491906366	37
-1/2	3.5092383414339565	37
-1/2	3.461423303131596	37
-1/2	3.4452536715944007	37
-1/2	3.3466831633595575	37
-1/2	3.341292161399906	37
-1/2	3.2850452328384563	37
-1/2	3.251986287723412	37
-1/2	3.2250831551718875	37
-1/2	3.212888934162038	37
-1/2	3.185782593463955	37
-1/2	3.128607530667068	37
-1/2	3.10223798255538	37
-1/2	3.0816739750844135	37
-1/2	3.033187977005582	37
-1/2	3.0047536988458887	37
-1/2	2.9912618180460413	37
-1/2	2.9380205556626606	37
-1/2	2.9318966804567026	37
-1/2	2.8933496640638623	37
-1/2	2.881987662938627	37
-1/2	2.869386781618232	37
-1/2	2.851826927260845	37
-1/2	2.822597387334099	37
-1/2	2.8129416476549522	37
-1/2	2.7835690650099423	37
-1/2	2.7817207531188615	37
-1/2	2.7641797326396045	37
-1/2	2.748074928200367	37
-1/2	2.7193997258764284	37
-1/2	2.719160917575209	37
-1/2	2.6998580021499947	37
-1/2	2.6743377260099805	37
-1/2	2.6706507405069715	37
-1/2	2.6554157935424882	37
-1/2	2.6060251543058257	37
-1/2	2.571811569890997	37
-1/2	2.5698101917587337	37
-1/2	2.560739850214304	37
-1/2	2.5425499910634244	37
-1/2	2.5416489631206787	37
-1/2	2.5256025308226526	37
-1/2	2.5187374093657127	37
-1/2	2.4636442667215306	37
-1/2	2.4613659937822376	37
-1/2	2.4472092838150274	37
-1/2	2.4309636597099598	37
-1/2	2.4041975991858635	37
-1/2	2.3734299907919194	37
-1/2	2.372241433527961	37
-1/2	2.3659276377948117	37
-1/2	2.326580570981605	37
-1/2	2.3237806768265727	37
-1/2	2.3044004548974044	37
-1/2	2.2932184594938008	37
-1/2	2.292545061565761	37
-1/2	2.271057544821815	37
-1/2	2.2588142267813964	37
-1/2	2.255957962875982	37
-1/2	2.2398016189072223	37
-1/2	2.2348881210964464	37
-1/2	2.2138298974641657	37
-1/2	2.2088663765243837	37
-1/2	2.1946924122566998	37
-1/2	2.1757285092353413	37
-1/2	2.161250439061405	37
-1/2	2.1519854775615386	37
-1/2	2.1441323804101557	37
-1/2	2.1360008340489003	37
-1/2	2.125470232196676	37
-1/2	2.118494001439103	37
-1/2	2.092008088799048	37
-1/2	2.080826004683331	37
-1/2	2.0529494944566977	37
-1/2	2.052527413212374	37
-1/2	2.050607981378562	37
-1/2	2.034998842573259	37
-1/2	2.027874941835762	37
-1/2	2.0114152989481227	37
-1/2	1.9824991362802393	37
-1/2	1.9821006624624715	37
-1/2	1.97866602027716	37
-1/2	1.9557465194593533	37
-1/2	1.947696638158959	37
-1/2	1.9463590713057783	37
-1/2	1.9321478117635706	37
-1/2	1.931989572232851	37
-1/2	1.9174712993226422	37
-1/2	1.9018667546151846	37
-1/2	1.885773833906569	37
-1/2	1.8755795082179247	37
-1/2	1.8603582491195993	37
-1/2	1.8603443559040898	37
-1/2	1.8517341050719551	37
-1/2	1.8303351601425675	37
-1/2	1.8292545722761133	37
-1/2	1.7957928618707228	37
-1/2	1.7868883332921541	37
-1/2	1.781098881518119	37
-1/2	1.773752495599183	37
-1/2	1.7713935151259648	37
-1/2	1.7694662518661062	37
-1/2	1.7372826354003337	37
-1/2	1.7307704391459993	37
-1/2	1.728955952130491	37
-1/2	1.719836233609385	37
-1/2	1.7024721657289774	37
-1/2	1.6991910050237493	37
-1/2	1.6956151355916518	37
-1/2	1.688686332283396	37
-1/2	1.6813215223992302	37
-1/2	1.6632451035438862	37
-1/2	1.6510683001761208	37
-1/2	1.6305790055557736	37
-1/2	1.6185580581295653	37
-1/2	1.6167183264915366	37
-1/2	1.603578846428718	37
-1/2	1.5950720151049609	37
-1/2	1.5908745671440556	37
-1/2	1.5896622378350003	37
-1/2	1.5881242809045943	37
-1/2	1.5589885840527131	37
-1/2	1.5565253774148005	37
-1/2	1.5488654668042727	37
-1/2	1.547400463372469	37
-1/2	1.541230288989027	37
-1/2	1.528224707373738	37
-1/2	1.5064533372533333	37
-1/2	1.505304658665409	37
-1/2	1.4908409639792808	37
-1/2	1.4867837030215014	37
-1/2	1.475439267243928	37
-1/2	1.464354354851821	37
-1/2	1.4624837328010472	37
-1/2	1.444916112570354	37
-1/2	1.4410188364927308	37
-1/2	1.427067484917643	37
-1/2	1.4267478202164057	37
-1/2	1.4047718942711072	37
-1/2	1.4042579051638313	37
-1/2	1.3806315288384212	37
-1/2	1.3785138788844051	37
-1/2	1.3715740576881217	37
-1/2	1.3482283632802137	37
-1/2	1.347983284991642	37
-1/2	1.3250938603814575	37
-1/2	1.3236719104315853	37
-1/2	1.3188802605945966	37
-1/2	1.2986315189154993	37
-1/2	1.2918259284488158	37
-1/2	1.2884687923724414	37
-1/2	1.2792018783438834	37
-1/2	1.2715553883244866	37
-1/2	1.2659319558479183	37
-1/2	1.2534311307499593	37
-1/2	1.2499868468476052	37
-1/2	1.2467119466782606	37
-1/2	1.2391551457258174	37
-1/2	1.2241506289974495	37
-1/2	1.2178582954220474	37
-1/2	1.177384938360774	37
-1/2	1.1714725723322772	37
-1/2	1.1701848244738358	37
-1/2	1.1542412620401592	37
-1/2	1.1431130132987164	37
-1/2	1.1326130245870445	37
-1/2	1.122453356605547	37
-1/2	1.1173227771250822	37
-1/2	1.109167606340634	37
-1/2	1.0847117643606907	37
-1/2	1.0787785294960486	37
-1/2	1.0666381741830264	37
-1/2	1.065663627228787	37
-1/2	1.0560996171407169	37
-1/2	1.052522594742186	37
-1/2	1.0495760629710276	37
-1/2	1.0404203959078586	37
-1/2	1.0290706630185014	37
-1/2	1.0276472331861441	37
-1/2	1.013510384131223	37
-1/2	0.9951701275713276	37
-1/2	0.9864867707219673	37
-1/2	0.9685870923422044	37
-1/2	0.9659032795425446	37
-1/2	0.9597964222884912	37
-1/2	0.9519937703480537	37
-1/2	0.9326661662853439	37
-1/2	0.9222672843716282	37
-1/2	0.9130403659983131	37
-1/2	0.9087334646101226	37
-1/2	0.8855556273883849	37
-1/2	0.8831873103918042	37
-1/2	0.8781819155992707	37
-1/2	0.8649540536862332	37
-1/2	0.8446356382955855	37
-1/2	0.8370643789385213	37
-1/2	0.8034942937701999	37
-1/2	0.7984368413017364	37
-1/2	0.784117664949008	37
-1/2	0.7763998875016114	37
-1/2	0.7665368784691964	37
-1/2	0.7516678957254044	37
-1/2	0.7277373382785299	37
-1/2	0.7158301356503216	37
-1/2	0.714436520680465	37
-1/2	0.7011630800188868	37
-1/2	0.6975988100275572	37
-1/2	0.6814756110543385	37
-1/2	0.6783517691583256	37
-1/2	0.6671470426299493	37
-1/2	0.6596849770830886	37
-1/2	0.6530783685921051	37
-1/2	0.649595753839094	37
-1/2	0.6427432614837016	37
-1/2	0.6254231898783473	37
-1/2	0.6058227139983501	37
-1/2	0.6041000571894983	37
-1/2	0.5832447895518271	37
-1/2	0.5739702280152414	37
-1/2	0.5669164855207782	37
-1/2	0.5632269036359503	37
-1/2	0.548036669879366	37
-1/2	0.5376244563303771	37
-1/2	0.5288909187693207	37
-1/2	0.5225806834096147	37
-1/2	0.5164711125835311	37
-1/2	0.5094108351404429	37
-1/2	0.5090744135522982	37
-1/2	0.494718899968575	37
-1/2	0.4771794436892378	37
-1/2	0.4726666923997982	37
-1/2	0.4677771082861	37
-1/2	0.44854292515083216	37
-1/2	0.4296713063522475	37
-1/2	0.4295484754766221	37
-1/2	0.4104058062512195	37
-1/2	0.40345825511030853	37
-1/2	0.4014407879112696	37
-1/2	0.38145166467074887	37
-1/2	0.37692548012637417	37
-1/2	0.3697422525547154	37
-1/2	0.3510546548423008	37
-1/2	0.34673720641148975	37
-1/2	0.33862144668091787	37
-1/2	0.3312275948446768	37
-1/2	0.3122191279071558	37
-1/2	0.30989785619385657	37
-1/2	0.30924818984567537	37
-1/2	0.2905628167245595	37
-1/2	0.2868686886286014	37
-1/2	0.2789460667372623	37
-1/2	0.25990120393180405	37
-1/2	0.24093904767141794	37
-1/2	0.24005667936216923	37
-1/2	0.23838375090781483	37
-1/2	0.23293705503601814	37
-1/2	0.22477879503639997	37
-1/2	0.2030016081807844	37
-1/2	0.19210055989969987	37
-1/2	0.19207426803768612	37
-1/2	0.185000724181009	37
-1/2	0.17806050862418488	37
-1/2	0.1774255423588329	37
-1/2	0.15294567685486982	37
-1/2	0.1523482357406465	37
-1/2	0.13533713151991833	37
-1/2	0.1281604681716999	37
-1/2	0.12553987751016393	37
-1/2	0.11305999147953116	37
-1/2	0.1059069963885122	37
-1/2	0.10515746094461065	37
-1/2	0.09737860957102384	37
-1/2	0.08497897540655686	37
-1/2	0.08094455526952515	37
-1/2	0.06961279378083418	37
-1/2	0.061905471859063255	37
-1/2	0.057071566119702766	37
-1/2	0.048082450612128014	37
-1/2	0.04562543518477469	37
-1/2	0.03616648249590071	37
-1/2	0.03447360862628557	37
-1/2	0.026284742019925034	37
-1/2	0.020153842873696703	37
-1/2	0.01730625782147399	37
-1/2	0.014147545374726178	37
-1/2	0.009956183064787183	37
-1/2	0.008950026567617897	37
-1/2	0.004689662178861909	37
-1/2	0.003466693811787991	37
-1/2	0.0023613602061232086	37
-1/2	0.0017140235650003888	37
-1/2	0.001145163674664218	37
-1/2	0.0005221111314313021	37
-1/2	4.15671606399701	36
-1/2	3.9388218084823166	36
-1/2	3.8308360505179735	36
-1/2	3.7992146164760925	36
-1/2	3.75749005554826	36
-1/2	3.744532551456359	36
-1/2	3.6272818869510957	36
-1/2	3.609646765755315	36
-1/2	3.569500410485489	36
-1/2	3.5479744831500284	36
-1/2	3.4973804826950072	36
-1/2	3.446229909561225	36
-1/2	3.4062285470099596	36
-1/2	3.377811453825416	36
-1/2	3.376304694018472	36
-1/2	3.280260652605648	36
-1/2	3.2634466747149418	36
-1/2	3.2529598202854686	36
-1/2	3.229760373407771	36
-1/2	3.1842788974499854	36
-1/2	3.1746886574401287	36
-1/2	3.1619159456349735	36
-1/2	3.07095567059514	36
-1/2	3.035436547779682	36
-1/2	3.0299681325304846	36
-1/2	3.008985219086753	36
-1/2	2.9888042113634583	36
-1/2	2.9715638597190264	36
-1/2	2.94249634683365	36
-1/2	2.9288080847582023	36
-1/2	2.926503702041373	36
-1/2	2.887645938939386	36
-1/2	2.8736643121264933	36
-1/2	2.829802972613834	36
-1/2	2.826737272363971	36
-1/2	2.8266488681219926	36
-1/2	2.7838378254418785	36
-1/2	2.770259746015654	36
-1/2	2.7208270397022716	36
-1/2	2.717912579406402	36
-1/2	2.7150147899046715	36
-1/2	2.709913942977437	36
-1/2	2.684650655144651	36
-1/2	2.6683996152823966	36
-1/2	2.635956723945128	36
-1/2	2.6269338849342603	36
-1/2	2.604486859181634	36
-1/2	2.5971029355532664	36
-1/2	2.5723508833980304	36
-1/2	2.5669247984878893	36
-1/2	2.5625160992422025	36
-1/2	2.5429016221896745	36
-1/2	2.530274105913122	36
-1/2	2.512171763148217	36
-1/2	2.4968316244448943	36
-1/2	2.4723221214408113	36
-1/2	2.465592956119508	36
-1/2	2.4537906286641373	36
-1/2	2.4488076094785356	36
-1/2	2.4473172647994943	36
-1/2	2.4299165517477377	36
-1/2	2.3961138829872652	36
-1/2	2.385001076378103	36
-1/2	2.3740907553110446	36
-1/2	2.369577921435848	36
-1/2	2.3621050249385007	36
-1/2	2.332306833788607	36
-1/2	2.3170792116616212	36
-1/2	2.3090915883803973	36
-1/2	2.304430073749245	36
-1/2	2.2953351426840527	36
-1/2	2.2909971928565938	36
-1/2	2.2798192659502092	36
-1/2	2.246665119593672	36
-1/2	2.2417874384591414	36
-1/2	2.23823670758793	36
-1/2	2.2206511611802853	36
-1/2	2.214831187411619	36
-1/2	2.1992749425517104	36
-1/2	2.1903372475389915	36
-1/2	2.1857734824807267	36
-1/2	2.1819517195035587	36
-1/2	2.1622164208529284	36
-1/2	2.1542370365968964	36
-1/2	2.1323885826132027	36
-1/2	2.1294863051880384	36
-1/2	2.103802123790956	36
-1/2	2.099022195361613	36
-1/2	2.0938838210859103	36
-1/2	2.076206898298551	36
-1/2	2.052256698596466	36
-1/2	2.0412118376225408	36
-1/2	2.0322458001610357	36
-1/2	2.029989613689395	36
-1/2	2.0189451978985744	36
-1/2	2.010915525701421	36
-1/2	2.01078306736963	36
-1/2	2.005975399937597	36
-1/2	1.9810682408133289	36
-1/2	1.976653223799076	36
-1/2	1.952386979937728	36
-1/2	1.9419553256848303	36
-1/2	1.9417362815256638	36
-1/2	1.9036751444800757	36
-1/2	1.8987769347440917	36
-1/2	1.8969747986157017	36
-1/2	1.891585091172601	36
-1/2	1.8804690257566108	36
-1/2	1.8766852394437592	36
-1/2	1.8675373852565826	36
-1/2	1.8594981634996657	36
-1/2	1.846658144160756	36
-1/2	1.8374095089893672	36
-1/2	1.8292916127975332	36
-1/2	1.816308502911852	36
-1/2	1.810868846016092	36
-1/2	1.785905361695768	36
-1/2	1.784283997498278	36
-1/2	1.7725762766312982	36
-1/2	1.7550993238182855	36
-1/2	1.7343884942674777	36
-1/2	1.7266006180943805	36
-1/2	1.7189257425161486	36
-1/2	1.7176967761770356	36
-1/2	1.7081119251488417	36
-1/2	1.7073254329807241	36
-1/2	1.6910400047672738	36
-1/2	1.6745693742741423	36
-1/2	1.6672953670713468	36
-1/2	1.6643106738520146	36
-1/2	1.6533904335119587	36
-1/2	1.6460782227040909	36
-1/2	1.6410759517893894	36
-1/2	1.6311383853790176	36
-1/2	1.6157749960184447	36
-1/2	1.613971582664817	36
-1/2	1.6099878941422503	36
-1/2	1.604906944787217	36
-1/2	1.5930015438134433	36
-1/2	1.581625825703668	36
-1/2	1.5796179392928025	36
-1/2	1.5617697755187692	36
-1/2	1.5600332572430489	36
-1/2	1.559924424152996	36
-1/2	1.546946788104833	36
-1/2	1.5395310158237407	36
-1/2	1.5278201388391608	36
-1/2	1.5253599012867198	36
-1/2	1.5165983853694343	36
-1/2	1.5092554245202336	36
-1/2	1.4966935083430144	36
-1/2	1.4832491933157144	36
-1/2	1.4803450542058272	36
-1/2	1.4766386922747188	36
-1/2	1.4708905810875876	36
-1/2	1.4646175724337809	36
-1/2	1.4606756231805775	36
-1/2	1.4384525578534522	36
-1/2	1.4335014034440974	36
-1/2	1.43062070833912	36
-1/2	1.421885264415323	36
-1/2	1.4135831304520252	36
-1/2	1.407392150376836	36
-1/2	1.3869665907914168	36
-1/2	1.382971674320288	36
-1/2	1.3785033800304518	36
-1/2	1.3733945338208287	36
-1/2	1.360654408686969	36
-1/2	1.3467024573074013	36
-1/2	1.3360102290316718	36
-1/2	1.335788130047149	36
-1/2	1.3208367987972451	36
-1/2	1.317937708703539	36
-1/2	1.317762895978376	36
-1/2	1.3112461211057962	36
-1/2	1.2869317962286004	36
-1/2	1.282544743262406	36
-1/2	1.2788539074463188	36
-1/2	1.2746699806193647	36
-1/2	1.2696572987551917	36
-1/2	1.2590855646049022	36
-1/2	1.252770251732727	36
-1/2	1.2452206606940308	36
-1/2	1.244039842604252	36
-1/2	1.2272409267243347	36
-1/2	1.210897170840326	36
-1/2	1.2036455747766013	36
-1/2	1.1965809398279816	36
-1/2	1.1886210688790015	36
-1/2	1.1867922933779482	36
-1/2	1.1799942853795073	36
-1/2	1.1712478055997053	36
-1/2	1.162653862942534	36
-1/2	1.1521898532519117	36
-1/2	1.139956211689423	36
-1/2	1.1343888027440698	36
-1/2	1.126865432885097	36
-1/2	1.1267969449872908	36
-1/2	1.1201611175456492	36
-1/2	1.0988342415294028	36
-1/2	1.0896771234802145	36
-1/2	1.0818552557720977	36
-1/2	1.0715709083233378	36
-1/2	1.0675208113534609	36
-1/2	1.0576923482112761	36
-1/2	1.0374473649317224	36
-1/2	1.0231297469799756	36
-1/2	1.0218085860906285	36
-1/2	1.0093829886827734	36
-1/2	0.9967849220338394	36
-1/2	0.9832949924784771	36
-1/2	0.9801819842250552	36
-1/2	0.980166816018027	36
-1/2	0.9505273648901493	36
-1/2	0.9411903816217091	36
-1/2	0.9352412994885526	36
-1/2	0.9295172692691267	36
-1/2	0.8948857090254023	36
-1/2	0.8946454954384535	36
-1/2	0.8811361762673187	36
-1/2	0.8662840840188437	36
-1/2	0.856854232326441	36
-1/2	0.8312569227964559	36
-1/2	0.8261141072980536	36
-1/2	0.8234455076526501	36
-1/2	0.803281087843061	36
-1/2	0.8031396301194036	36
-1/2	0.7956696622386517	36
-1/2	0.7814148238758207	36
-1/2	0.7733638774552674	36
-1/2	0.7676884069805965	36
-1/2	0.7510455869924044	36
-1/2	0.7505968703335384	36
-1/2	0.7347297742599039	36
-1/2	0.7165593344725494	36
-1/2	0.707668290782749	36
-1/2	0.7041699744804646	36
-1/2	0.696250913941185	36
-1/2	0.6956479249420227	36
-1/2	0.6724855221655162	36
-1/2	0.6546235466521466	36
-1/2	0.6482112230951316	36
-1/2	0.645330393799668	36
-1/2	0.6377040226434474	36
-1/2	0.6190825509365823	36
-1/2	0.6180002466899168	36
-1/2	0.6108717301685829	36
-1/2	0.5983450611784065	36
-1/2	0.5975726786382438	36
-1/2	0.5764612749117077	36
-1/2	0.5708565432905743	36
-1/2	0.5601496325689368	36
-1/2	0.5477721605457191	36
-1/2	0.5426556867059844	36
-1/2	0.5397478936029074	36
-1/2	0.5171495250651788	36
-1/2	0.5132881159806857	36
-1/2	0.49611334362998605	36
-1/2	0.48990835066433647	36
-1/2	0.48547698529000627	36
-1/2	0.4727876092729275	36
-1/2	0.46217084903400973	36
-1/2	0.44723107839308796	36
-1/2	0.43763883816063753	36
-1/2	0.42872374669241253	36
-1/2	0.41514541549258865	36
-1/2	0.4143917061119282	36
-1/2	0.39597715799391153	36
-1/2	0.3777273464911559	36
-1/2	0.37751035203109495	36
-1/2	0.36477956224553054	36
-1/2	0.35376467724199756	36
-1/2	0.3503599273462896	36
-1/2	0.3386677900562063	36
-1/2	0.333251006079081	36
-1/2	0.32371541425891337	36
